ubigeo,departamento,provincia,distrito,region,macroregion_inei,macroregion_minsa,pct_pobreza_total,pct_pobreza_extrema
090710,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,45.395045,11.09656
090711,HUANCAVELICA,TAYACAJA,PAZOS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,37.21424,16.25235
090713,HUANCAVELICA,TAYACAJA,QUISHUAR,HUANCAVELICA,CENTRO,MACROREGION CENTRO,44.923393,14.09899
090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,63.567106,26.63972
090715,HUANCAVELICA,TAYACAJA,SALCAHUASI,HUANCAVELICA,CENTRO,MACROREGION CENTRO,42.500656,24.10927
090716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,HUANCAVELICA,CENTRO,MACROREGION CENTRO,33.668138,23.33594
090717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,47.127084,21.64662
090718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,HUANCAVELICA,CENTRO,MACROREGION CENTRO,43.865485,23.93605
090719,HUANCAVELICA,TAYACAJA,QUICHUAS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,47.763584,29.01923
090720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,58.457354,26.03438
090721,HUANCAVELICA,TAYACAJA,ROBLE,HUANCAVELICA,CENTRO,MACROREGION CENTRO,53.720672,23.93605
090722,HUANCAVELICA,TAYACAJA,PICHOS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,77.125392,16.25235
090723,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,51.575342,6.913443
090724,HUANCAVELICA,TAYACAJA,LAMBRAS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,NA,NA
090725,HUANCAVELICA,TAYACAJA,COCHABAMBA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,NA,NA
100101,HUANUCO,HUANUCO,HUANUCO,HUANUCO,CENTRO,MACROREGION CENTRO,13.066336,6.614419
100102,HUANUCO,HUANUCO,AMARILIS,HUANUCO,CENTRO,MACROREGION CENTRO,13.903566,3.538082
100103,HUANUCO,HUANUCO,CHINCHAO,HUANUCO,CENTRO,MACROREGION CENTRO,41.245682,21.35235
100104,HUANUCO,HUANUCO,CHURUBAMBA,HUANUCO,CENTRO,MACROREGION CENTRO,45.895773,37.58249
100105,HUANUCO,HUANUCO,MARGOS,HUANUCO,CENTRO,MACROREGION CENTRO,42.99617,32.72887
100106,HUANUCO,HUANUCO,QUISQUI,HUANUCO,CENTRO,MACROREGION CENTRO,42.99617,16.36721
100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,HUANUCO,CENTRO,MACROREGION CENTRO,30.82901,11.36025
100108,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,HUANUCO,CENTRO,MACROREGION CENTRO,52.221542,35.3887
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,HUANUCO,CENTRO,MACROREGION CENTRO,44.559541,28.49891
100110,HUANUCO,HUANUCO,YARUMAYO,HUANUCO,CENTRO,MACROREGION CENTRO,46.61658,17.4296
100111,HUANUCO,HUANUCO,PILLCO MARCA,HUANUCO,CENTRO,MACROREGION CENTRO,10.613421,2.183872
100112,HUANUCO,HUANUCO,YACUS,HUANUCO,CENTRO,MACROREGION CENTRO,49.86168,30.68013
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,HUANUCO,CENTRO,MACROREGION CENTRO,30.82901,21.35235
100201,HUANUCO,AMBO,AMBO,HUANUCO,CENTRO,MACROREGION CENTRO,25.494056,19.37456
100202,HUANUCO,AMBO,CAYNA,HUANUCO,CENTRO,MACROREGION CENTRO,43.51369,25.59386
100203,HUANUCO,AMBO,COLPAS,HUANUCO,CENTRO,MACROREGION CENTRO,57.07202,22.00413
100204,HUANUCO,AMBO,CONCHAMARCA,HUANUCO,CENTRO,MACROREGION CENTRO,43.51369,12.59274
100205,HUANUCO,AMBO,HUACAR,HUANUCO,CENTRO,MACROREGION CENTRO,36.986958,19.08624
100206,HUANUCO,AMBO,SAN FRANCISCO,HUANUCO,CENTRO,MACROREGION CENTRO,38.147645,33.06229
100207,HUANUCO,AMBO,SAN RAFAEL,HUANUCO,CENTRO,MACROREGION CENTRO,41.785876,36.16501
100208,HUANUCO,AMBO,TOMAY KICHWA,HUANUCO,CENTRO,MACROREGION CENTRO,26.530978,9.745235
100301,HUANUCO,DOS DE MAYO,LA UNION,HUANUCO,CENTRO,MACROREGION CENTRO,27.127487,5.745484
100307,HUANUCO,DOS DE MAYO,CHUQUIS,HUANUCO,CENTRO,MACROREGION CENTRO,44.594458,24.62505
100311,HUANUCO,DOS DE MAYO,MARIAS,HUANUCO,CENTRO,MACROREGION CENTRO,54.155388,46.22591
100313,HUANUCO,DOS DE MAYO,PACHAS,HUANUCO,CENTRO,MACROREGION CENTRO,35.96922,9.034013
100316,HUANUCO,DOS DE MAYO,QUIVILLA,HUANUCO,CENTRO,MACROREGION CENTRO,35.96922,8.651149
100317,HUANUCO,DOS DE MAYO,RIPAN,HUANUCO,CENTRO,MACROREGION CENTRO,38.055644,17.43696
100321,HUANUCO,DOS DE MAYO,SHUNQUI,HUANUCO,CENTRO,MACROREGION CENTRO,38.03192,28.32376
100322,HUANUCO,DOS DE MAYO,SILLAPATA,HUANUCO,CENTRO,MACROREGION CENTRO,45.952223,18.75372
100323,HUANUCO,DOS DE MAYO,YANAS,HUANUCO,CENTRO,MACROREGION CENTRO,38.03192,24.34497
100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,HUANUCO,CENTRO,MACROREGION CENTRO,46.935145,36.92521
100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,HUANUCO,CENTRO,MACROREGION CENTRO,63.623112,27.76494
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,HUANUCO,CENTRO,MACROREGION CENTRO,46.174772,34.4625
100404,HUANUCO,HUACAYBAMBA,PINRA,HUANUCO,CENTRO,MACROREGION CENTRO,55.905329,31.11851
100501,HUANUCO,HUAMALIES,LLATA,HUANUCO,CENTRO,MACROREGION CENTRO,34.707656,18.82124
100502,HUANUCO,HUAMALIES,ARANCAY,HUANUCO,CENTRO,MACROREGION CENTRO,44.553617,22.23661
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,HUANUCO,CENTRO,MACROREGION CENTRO,32.985473,20.13004
100504,HUANUCO,HUAMALIES,JACAS GRANDE,HUANUCO,CENTRO,MACROREGION CENTRO,55.077439,31.56227
100505,HUANUCO,HUAMALIES,JIRCAN,HUANUCO,CENTRO,MACROREGION CENTRO,52.021802,35.9347
100506,HUANUCO,HUAMALIES,MIRAFLORES,HUANUCO,CENTRO,MACROREGION CENTRO,53.687158,38.30149
100507,HUANUCO,HUAMALIES,MONZON,HUANUCO,CENTRO,MACROREGION CENTRO,27.373968,8.722305
100508,HUANUCO,HUAMALIES,PUNCHAO,HUANUCO,CENTRO,MACROREGION CENTRO,39.972025,23.86192
100509,HUANUCO,HUAMALIES,PUÑOS,HUANUCO,CENTRO,MACROREGION CENTRO,48.737594,20.40274
100510,HUANUCO,HUAMALIES,SINGA,HUANUCO,CENTRO,MACROREGION CENTRO,45.80185,29.51792
100511,HUANUCO,HUAMALIES,TANTAMAYO,HUANUCO,CENTRO,MACROREGION CENTRO,45.80185,29.78145
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,HUANUCO,CENTRO,MACROREGION CENTRO,13.55109,5.299918
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,HUANUCO,CENTRO,MACROREGION CENTRO,28.97587,15.61649
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,HUANUCO,CENTRO,MACROREGION CENTRO,28.97587,31.87738
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,HUANUCO,CENTRO,MACROREGION CENTRO,19.090586,15.52854
100605,HUANUCO,LEONCIO PRADO,LUYANDO,HUANUCO,CENTRO,MACROREGION CENTRO,10.163237,2.679903
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,HUANUCO,CENTRO,MACROREGION CENTRO,25.385949,11.67478
100607,HUANUCO,LEONCIO PRADO,PUCAYACU,HUANUCO,CENTRO,MACROREGION CENTRO,23.72049,15.52854
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,HUANUCO,CENTRO,MACROREGION CENTRO,13.55109,5.299918
100609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,HUANUCO,CENTRO,MACROREGION CENTRO,18.991424,15.52854
100610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,HUANUCO,CENTRO,MACROREGION CENTRO,23.72049,15.52854
100701,HUANUCO,MARAÑON,HUACRACHUCO,HUANUCO,CENTRO,MACROREGION CENTRO,37.38686,27.63195
100702,HUANUCO,MARAÑON,CHOLON,HUANUCO,CENTRO,MACROREGION CENTRO,37.38686,28.80375
100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,HUANUCO,CENTRO,MACROREGION CENTRO,59.373586,30.38248
100704,HUANUCO,MARAÑON,LA MORADA,HUANUCO,CENTRO,MACROREGION CENTRO,29.27597,28.80375
100705,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,HUANUCO,CENTRO,MACROREGION CENTRO,29.27597,28.80375
100801,HUANUCO,PACHITEA,PANAO,HUANUCO,CENTRO,MACROREGION CENTRO,47.880996,27.57941
100802,HUANUCO,PACHITEA,CHAGLLA,HUANUCO,CENTRO,MACROREGION CENTRO,29.524074,21.68748
100803,HUANUCO,PACHITEA,MOLINO,HUANUCO,CENTRO,MACROREGION CENTRO,52.709049,28.53857
100804,HUANUCO,PACHITEA,UMARI,HUANUCO,CENTRO,MACROREGION CENTRO,54.067729,42.63179
100901,HUANUCO,PUERTO INCA,PUERTO INCA,HUANUCO,CENTRO,MACROREGION CENTRO,23.248431,13.04899
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,HUANUCO,CENTRO,MACROREGION CENTRO,27.218251,11.43747
100903,HUANUCO,PUERTO INCA,HONORIA,HUANUCO,CENTRO,MACROREGION CENTRO,26.66691,4.805346
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,HUANUCO,CENTRO,MACROREGION CENTRO,26.66691,5.492754
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,HUANUCO,CENTRO,MACROREGION CENTRO,14.72432,8.754858
101001,HUANUCO,LAURICOCHA,JESUS,HUANUCO,CENTRO,MACROREGION CENTRO,25.238965,16.14745
101002,HUANUCO,LAURICOCHA,BAÑOS,HUANUCO,CENTRO,MACROREGION CENTRO,29.75199,12.01207
101003,HUANUCO,LAURICOCHA,JIVIA,HUANUCO,CENTRO,MACROREGION CENTRO,29.75199,16.65221
101004,HUANUCO,LAURICOCHA,QUEROPALCA,HUANUCO,CENTRO,MACROREGION CENTRO,29.75199,5.646191
101005,HUANUCO,LAURICOCHA,RONDOS,HUANUCO,CENTRO,MACROREGION CENTRO,36.802448,12.60354
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,HUANUCO,CENTRO,MACROREGION CENTRO,29.75199,20.93731
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,HUANUCO,CENTRO,MACROREGION CENTRO,43.663957,25.12178
101101,HUANUCO,YAROWILCA,CHAVINILLO,HUANUCO,CENTRO,MACROREGION CENTRO,42.137762,26.91965
101102,HUANUCO,YAROWILCA,CAHUAC,HUANUCO,CENTRO,MACROREGION CENTRO,44.87558,8.455663
101103,HUANUCO,YAROWILCA,CHACABAMBA,HUANUCO,CENTRO,MACROREGION CENTRO,41.815773,13.64923
101104,HUANUCO,YAROWILCA,APARICIO POMARES,HUANUCO,CENTRO,MACROREGION CENTRO,47.954063,25.95461
101105,HUANUCO,YAROWILCA,JACAS CHICO,HUANUCO,CENTRO,MACROREGION CENTRO,44.875401,25.8606
101106,HUANUCO,YAROWILCA,OBAS,HUANUCO,CENTRO,MACROREGION CENTRO,35.054345,23.12538
101107,HUANUCO,YAROWILCA,PAMPAMARCA,HUANUCO,CENTRO,MACROREGION CENTRO,48.635934,32.21796
101108,HUANUCO,YAROWILCA,CHORAS,HUANUCO,CENTRO,MACROREGION CENTRO,46.523933,23.49936
110101,ICA,ICA,ICA,ICA,CENTRO,MACROREGION CENTRO,2.165357,0.003624
110102,ICA,ICA,LA TINGUIÑA,ICA,CENTRO,MACROREGION CENTRO,2.993514,0.016879
110103,ICA,ICA,LOS AQUIJES,ICA,CENTRO,MACROREGION CENTRO,6.411604,0.039326
110104,ICA,ICA,OCUCAJE,ICA,CENTRO,MACROREGION CENTRO,1.531918,0.022614
110105,ICA,ICA,PACHACUTEC,ICA,CENTRO,MACROREGION CENTRO,4.387934,0.03112
110106,ICA,ICA,PARCONA,ICA,CENTRO,MACROREGION CENTRO,3.132139,0.006009
110107,ICA,ICA,PUEBLO NUEVO,ICA,CENTRO,MACROREGION CENTRO,0.70023014,0.002569
110108,ICA,ICA,SALAS,ICA,CENTRO,MACROREGION CENTRO,5.490567,0.218996
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,ICA,CENTRO,MACROREGION CENTRO,5.1643,0.107936
110110,ICA,ICA,SAN JUAN BAUTISTA,ICA,CENTRO,MACROREGION CENTRO,2.880511,0.01157
110111,ICA,ICA,SANTIAGO,ICA,CENTRO,MACROREGION CENTRO,3.082752,0.012474
110112,ICA,ICA,SUBTANJALLA,ICA,CENTRO,MACROREGION CENTRO,4.354553,0.015284
110113,ICA,ICA,TATE,ICA,CENTRO,MACROREGION CENTRO,4.290589,0.006975
110114,ICA,ICA,YAUCA DEL ROSARIO,ICA,CENTRO,MACROREGION CENTRO,6.443243,0.489658
110201,ICA,CHINCHA,CHINCHA ALTA,ICA,CENTRO,MACROREGION CENTRO,2.640704,0.00939
110202,ICA,CHINCHA,ALTO LARAN,ICA,CENTRO,MACROREGION CENTRO,3.691668,0.022989
110203,ICA,CHINCHA,CHAVIN,ICA,CENTRO,MACROREGION CENTRO,30.081301,0.626275
110204,ICA,CHINCHA,CHINCHA BAJA,ICA,CENTRO,MACROREGION CENTRO,1.992541,0.00245
110205,ICA,CHINCHA,EL CARMEN,ICA,CENTRO,MACROREGION CENTRO,3.129616,0.011648
110206,ICA,CHINCHA,GROCIO PRADO,ICA,CENTRO,MACROREGION CENTRO,3.34979,0.043581
110207,ICA,CHINCHA,PUEBLO NUEVO,ICA,CENTRO,MACROREGION CENTRO,3.22399,0.013548
110208,ICA,CHINCHA,SAN JUAN DE YANAC,ICA,CENTRO,MACROREGION CENTRO,10.64054,0.124498
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,ICA,CENTRO,MACROREGION CENTRO,10.64054,0.01665
110210,ICA,CHINCHA,SUNAMPE,ICA,CENTRO,MACROREGION CENTRO,3.379569,0.007545
110211,ICA,CHINCHA,TAMBO DE MORA,ICA,CENTRO,MACROREGION CENTRO,2.585728,6.50E-04
110301,ICA,NAZCA,NAZCA,ICA,CENTRO,MACROREGION CENTRO,3.023548,0.01595
110302,ICA,NAZCA,CHANGUILLO,ICA,CENTRO,MACROREGION CENTRO,3.317797,0.01237
110303,ICA,NAZCA,EL INGENIO,ICA,CENTRO,MACROREGION CENTRO,2.553786,0.005912
110304,ICA,NAZCA,MARCONA,ICA,CENTRO,MACROREGION CENTRO,2.243134,0
110305,ICA,NAZCA,VISTA ALEGRE,ICA,CENTRO,MACROREGION CENTRO,3.895312,0.001486
110401,ICA,PALPA,PALPA,ICA,CENTRO,MACROREGION CENTRO,5.117471,7.59E-04
110402,ICA,PALPA,LLIPATA,ICA,CENTRO,MACROREGION CENTRO,3.664045,0.008642
110403,ICA,PALPA,RIO GRANDE,ICA,CENTRO,MACROREGION CENTRO,2.825618,0.003646
110404,ICA,PALPA,SANTA CRUZ,ICA,CENTRO,MACROREGION CENTRO,6.609853,0
110405,ICA,PALPA,TIBILLO,ICA,CENTRO,MACROREGION CENTRO,8.612403,0
110501,ICA,PISCO,PISCO,ICA,CENTRO,MACROREGION CENTRO,3.123501,0.033308
110502,ICA,PISCO,HUANCANO,ICA,CENTRO,MACROREGION CENTRO,3.98449,32.68006
110503,ICA,PISCO,HUMAY,ICA,CENTRO,MACROREGION CENTRO,5.87026,0.025738
110504,ICA,PISCO,INDEPENDENCIA,ICA,CENTRO,MACROREGION CENTRO,3.947185,0.011902
110505,ICA,PISCO,PARACAS,ICA,CENTRO,MACROREGION CENTRO,4.926614,0.003963
110506,ICA,PISCO,SAN ANDRES,ICA,CENTRO,MACROREGION CENTRO,2.730565,9.64E-04
110507,ICA,PISCO,SAN CLEMENTE,ICA,CENTRO,MACROREGION CENTRO,4.783545,0.004515
110508,ICA,PISCO,TUPAC AMARU INCA,ICA,CENTRO,MACROREGION CENTRO,3.670807,0.002102
120101,JUNIN,HUANCAYO,HUANCAYO,JUNIN,CENTRO,MACROREGION CENTRO,6.563487,0.352053
120104,JUNIN,HUANCAYO,CARHUACALLANGA,JUNIN,CENTRO,MACROREGION CENTRO,31.81542,15.37747
120105,JUNIN,HUANCAYO,CHACAPAMPA,JUNIN,CENTRO,MACROREGION CENTRO,31.81542,21.27092
120106,JUNIN,HUANCAYO,CHICCHE,JUNIN,CENTRO,MACROREGION CENTRO,31.81542,10.40545
120107,JUNIN,HUANCAYO,CHILCA,JUNIN,CENTRO,MACROREGION CENTRO,13.03173,0.562531
120108,JUNIN,HUANCAYO,CHONGOS ALTO,JUNIN,CENTRO,MACROREGION CENTRO,20.04704,11.86435
120111,JUNIN,HUANCAYO,CHUPURO,JUNIN,CENTRO,MACROREGION CENTRO,31.81542,7.092807
120112,JUNIN,HUANCAYO,COLCA,JUNIN,CENTRO,MACROREGION CENTRO,38.56399,10.79268
120113,JUNIN,HUANCAYO,CULLHUAS,JUNIN,CENTRO,MACROREGION CENTRO,38.56399,17.02105
120114,JUNIN,HUANCAYO,EL TAMBO,JUNIN,CENTRO,MACROREGION CENTRO,5.108393,0.161755
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,JUNIN,CENTRO,MACROREGION CENTRO,31.81542,8.917745
120117,JUNIN,HUANCAYO,HUALHUAS,JUNIN,CENTRO,MACROREGION CENTRO,17.07232,2.037909
120119,JUNIN,HUANCAYO,HUANCAN,JUNIN,CENTRO,MACROREGION CENTRO,25.03155,1.320724
120120,JUNIN,HUANCAYO,HUASICANCHA,JUNIN,CENTRO,MACROREGION CENTRO,31.81542,16.12044
120121,JUNIN,HUANCAYO,HUAYUCACHI,JUNIN,CENTRO,MACROREGION CENTRO,26.55351,2.113386
120122,JUNIN,HUANCAYO,INGENIO,JUNIN,CENTRO,MACROREGION CENTRO,20.04704,8.877595
120124,JUNIN,HUANCAYO,PARIAHUANCA,JUNIN,CENTRO,MACROREGION CENTRO,31.81542,28.84952
120125,JUNIN,HUANCAYO,PILCOMAYO,JUNIN,CENTRO,MACROREGION CENTRO,17.07232,1.057319
120126,JUNIN,HUANCAYO,PUCARA,JUNIN,CENTRO,MACROREGION CENTRO,26.55351,11.11608
120127,JUNIN,HUANCAYO,QUICHUAY,JUNIN,CENTRO,MACROREGION CENTRO,20.04704,6.665678
120128,JUNIN,HUANCAYO,QUILCAS,JUNIN,CENTRO,MACROREGION CENTRO,25.97536,7.219168
120129,JUNIN,HUANCAYO,SAN AGUSTIN,JUNIN,CENTRO,MACROREGION CENTRO,25.97536,0.954149
120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,JUNIN,CENTRO,MACROREGION CENTRO,22.34907,2.17515
120132,JUNIN,HUANCAYO,SAÑO,JUNIN,CENTRO,MACROREGION CENTRO,22.34907,2.180675
120133,JUNIN,HUANCAYO,SAPALLANGA,JUNIN,CENTRO,MACROREGION CENTRO,24.349749,3.976679
120134,JUNIN,HUANCAYO,SICAYA,JUNIN,CENTRO,MACROREGION CENTRO,22.34907,2.785744
120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,JUNIN,CENTRO,MACROREGION CENTRO,38.56399,18.3412
120136,JUNIN,HUANCAYO,VIQUES,JUNIN,CENTRO,MACROREGION CENTRO,36.59578,1.718674
120201,JUNIN,CONCEPCION,CONCEPCION,JUNIN,CENTRO,MACROREGION CENTRO,18.66913,1.452429
120202,JUNIN,CONCEPCION,ACO,JUNIN,CENTRO,MACROREGION CENTRO,20.04204,11.48397
120203,JUNIN,CONCEPCION,ANDAMARCA,JUNIN,CENTRO,MACROREGION CENTRO,46.875418,25.12614
120204,JUNIN,CONCEPCION,CHAMBARA,JUNIN,CENTRO,MACROREGION CENTRO,30.89625,11.90761
120205,JUNIN,CONCEPCION,COCHAS,JUNIN,CENTRO,MACROREGION CENTRO,47.450685,18.98273
120206,JUNIN,CONCEPCION,COMAS,JUNIN,CENTRO,MACROREGION CENTRO,30.89625,18.33298
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,JUNIN,CENTRO,MACROREGION CENTRO,30.89625,13.37785
120208,JUNIN,CONCEPCION,MANZANARES,JUNIN,CENTRO,MACROREGION CENTRO,22.96238,2.149679
120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,JUNIN,CENTRO,MACROREGION CENTRO,22.96238,17.51821
120210,JUNIN,CONCEPCION,MATAHUASI,JUNIN,CENTRO,MACROREGION CENTRO,23.266353,1.222603
120211,JUNIN,CONCEPCION,MITO,JUNIN,CENTRO,MACROREGION CENTRO,20.04204,1.909667
120212,JUNIN,CONCEPCION,NUEVE DE JULIO,JUNIN,CENTRO,MACROREGION CENTRO,18.66913,1.457254
120213,JUNIN,CONCEPCION,ORCOTUNA,JUNIN,CENTRO,MACROREGION CENTRO,38.255127,3.667645
120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,JUNIN,CENTRO,MACROREGION CENTRO,33.713954,9.204384
120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,JUNIN,CENTRO,MACROREGION CENTRO,13.418097,2.450946
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,JUNIN,CENTRO,MACROREGION CENTRO,15.38681,1.517997
120302,JUNIN,CHANCHAMAYO,PERENE,JUNIN,CENTRO,MACROREGION CENTRO,31.267017,5.592543
120303,JUNIN,CHANCHAMAYO,PICHANAQUI,JUNIN,CENTRO,MACROREGION CENTRO,30.580174,3.85774
120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,JUNIN,CENTRO,MACROREGION CENTRO,21.48942,2.624644
120305,JUNIN,CHANCHAMAYO,SAN RAMON,JUNIN,CENTRO,MACROREGION CENTRO,15.38681,2.713436
120306,JUNIN,CHANCHAMAYO,VITOC,JUNIN,CENTRO,MACROREGION CENTRO,13.756187,6.435944
120401,JUNIN,JAUJA,JAUJA,JUNIN,CENTRO,MACROREGION CENTRO,13.768551,1.024238
120402,JUNIN,JAUJA,ACOLLA,JUNIN,CENTRO,MACROREGION CENTRO,34.997418,5.696154
120403,JUNIN,JAUJA,APATA,JUNIN,CENTRO,MACROREGION CENTRO,32.56425,8.963309
120404,JUNIN,JAUJA,ATAURA,JUNIN,CENTRO,MACROREGION CENTRO,21.93331,2.064729
120405,JUNIN,JAUJA,CANCHAYLLO,JUNIN,CENTRO,MACROREGION CENTRO,32.56425,6.672279
120406,JUNIN,JAUJA,CURICACA,JUNIN,CENTRO,MACROREGION CENTRO,21.93331,6.876509
120407,JUNIN,JAUJA,EL MANTARO,JUNIN,CENTRO,MACROREGION CENTRO,24.70769,2.75974
120408,JUNIN,JAUJA,HUAMALI,JUNIN,CENTRO,MACROREGION CENTRO,18.58019,5.941114
120409,JUNIN,JAUJA,HUARIPAMPA,JUNIN,CENTRO,MACROREGION CENTRO,12.41071,1.7029
120410,JUNIN,JAUJA,HUERTAS,JUNIN,CENTRO,MACROREGION CENTRO,18.58019,2.419231
120411,JUNIN,JAUJA,JANJAILLO,JUNIN,CENTRO,MACROREGION CENTRO,38.62253,19.62403
120412,JUNIN,JAUJA,JULCAN,JUNIN,CENTRO,MACROREGION CENTRO,18.58019,10.45125
120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,JUNIN,CENTRO,MACROREGION CENTRO,12.41071,3.728483
120414,JUNIN,JAUJA,LLOCLLAPAMPA,JUNIN,CENTRO,MACROREGION CENTRO,12.41071,4.848885
120415,JUNIN,JAUJA,MARCO,JUNIN,CENTRO,MACROREGION CENTRO,34.60402,9.790545
120416,JUNIN,JAUJA,MASMA,JUNIN,CENTRO,MACROREGION CENTRO,34.60402,10.32772
120417,JUNIN,JAUJA,MASMA CHICCHE,JUNIN,CENTRO,MACROREGION CENTRO,40.86393,21.21206
120418,JUNIN,JAUJA,MOLINOS,JUNIN,CENTRO,MACROREGION CENTRO,29.09101,11.99609
120419,JUNIN,JAUJA,MONOBAMBA,JUNIN,CENTRO,MACROREGION CENTRO,29.09101,4.462065
120420,JUNIN,JAUJA,MUQUI,JUNIN,CENTRO,MACROREGION CENTRO,22.73657,4.928054
120421,JUNIN,JAUJA,MUQUIYAUYO,JUNIN,CENTRO,MACROREGION CENTRO,24.17415,2.215416
120422,JUNIN,JAUJA,PACA,JUNIN,CENTRO,MACROREGION CENTRO,29.09101,13.25559
120423,JUNIN,JAUJA,PACCHA,JUNIN,CENTRO,MACROREGION CENTRO,24.70769,11.67737
120424,JUNIN,JAUJA,PANCAN,JUNIN,CENTRO,MACROREGION CENTRO,29.09101,3.790554
120425,JUNIN,JAUJA,PARCO,JUNIN,CENTRO,MACROREGION CENTRO,22.73657,9.540467
120426,JUNIN,JAUJA,POMACANCHA,JUNIN,CENTRO,MACROREGION CENTRO,40.86393,16.46955
120427,JUNIN,JAUJA,RICRAN,JUNIN,CENTRO,MACROREGION CENTRO,40.86393,18.14765
120428,JUNIN,JAUJA,SAN LORENZO,JUNIN,CENTRO,MACROREGION CENTRO,16.692441,2.533658
120429,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,JUNIN,CENTRO,MACROREGION CENTRO,29.09101,6.79099
120430,JUNIN,JAUJA,SAUSA,JUNIN,CENTRO,MACROREGION CENTRO,24.70769,1.919117
120431,JUNIN,JAUJA,SINCOS,JUNIN,CENTRO,MACROREGION CENTRO,18.58019,10.87798
120432,JUNIN,JAUJA,TUNAN MARCA,JUNIN,CENTRO,MACROREGION CENTRO,29.09101,10.9806
120433,JUNIN,JAUJA,YAULI,JUNIN,CENTRO,MACROREGION CENTRO,38.62253,6.430484
120434,JUNIN,JAUJA,YAUYOS,JUNIN,CENTRO,MACROREGION CENTRO,24.17415,2.582791
120501,JUNIN,JUNIN,JUNIN,JUNIN,CENTRO,MACROREGION CENTRO,22.178845,5.478269
120502,JUNIN,JUNIN,CARHUAMAYO,JUNIN,CENTRO,MACROREGION CENTRO,41.252469,7.045571
120503,JUNIN,JUNIN,ONDORES,JUNIN,CENTRO,MACROREGION CENTRO,30.489644,9.787006
120504,JUNIN,JUNIN,ULCUMAYO,JUNIN,CENTRO,MACROREGION CENTRO,51.766199,27.05914
120601,JUNIN,SATIPO,SATIPO,JUNIN,CENTRO,MACROREGION CENTRO,21.841047,2.008074
120602,JUNIN,SATIPO,COVIRIALI,JUNIN,CENTRO,MACROREGION CENTRO,37.709363,4.73807
120603,JUNIN,SATIPO,LLAYLLA,JUNIN,CENTRO,MACROREGION CENTRO,28.28469,5.563149
120604,JUNIN,SATIPO,MAZAMARI,JUNIN,CENTRO,MACROREGION CENTRO,35.190937,3.646218
